"","fishID","X13","X14","Y13","Y14","fishStdLength","lakeID","captureMethod","basin","DOC","DOClevel","X","Y","hyp_dist","opp_dist","sinAngle","ang_deg"
"311","PP FN 012.jpg",77.57,73.8081,55.9522,63.529,113.591210838911,"PP","Fyke_Net",NA,NA,NA,-3.7619,7.57680000000001,8.45930197179413,3.7619,0.444705723065958,26.4045125517489
"312","PP FN 013.jpg",76.1394,73.8081,51.5544,60.191,122.847473986403,"PP","Fyke_Net",NA,NA,NA,-2.3313,8.6366,8.94571513351504,2.3313,0.260605213245144,15.1059763785355
"313","PP FN 014.jpg",68.1387,66.1783,48.3223,58.2835,127.62020606585,"PP","Fyke_Net",NA,NA,NA,-1.96040000000001,9.9612,10.1522743067748,1.96040000000001,0.193099589388734,11.1337282306841
"314","PP FN 015.jpg",75.3977,73.2253,54.4686,61.5156,98.3808580521638,"PP","Fyke_Net",NA,NA,NA,-2.1724,7.047,7.37424780977694,2.1724,0.294592757937939,17.1331189685564
"315","PP FN 016.jpg",72.7484,71.4238,57.3298,63.0522,86.6251651302899,"PP","Fyke_Net",NA,NA,NA,-1.3246,5.7224,5.87370640396675,1.3246,0.225513484825433,13.0330747457197
"316","PP FN 017.jpg",77.5171,76.7223,58.3895,66.0723,101.156489089035,"PP","Fyke_Net",NA,NA,NA,-0.794799999999995,7.6828,7.72380235894213,0.794799999999995,0.102902684851824,5.90634466419114
"317","PP FN 018.jpg",77.729,76.6693,54.5745,62.7872,109.20715087255,"PP","Fyke_Net",NA,NA,NA,-1.05969999999999,8.2127,8.28078531179259,1.05969999999999,0.127970954456564,7.35235722365381
"318","PP FN 019.jpg",81.7029,79.7424,54.7335,61.6745,108.321635868233,"PP","Fyke_Net",NA,NA,NA,-1.9605,6.941,7.21256135155882,1.9605,0.271817445209846,15.772444094147
"319","PP FN 020.jpg",77.623,75.5036,54.3096,62.6283,111.964722243839,"PP","Fyke_Net",NA,NA,NA,-2.1194,8.3187,8.58444092821425,2.1194,0.246888529809113,14.2934674820175
"320","PP FN 021.jpg",74.126,71.6887,59.2902,64.4827,82.9003152440327,"PP","Fyke_Net",NA,NA,NA,-2.43730000000001,5.1925,5.7360689971443,2.43730000000001,0.42490772011519,25.1448225373142
"321","PP FN 022.jpg",81.4379,78.2059,57.5417,62.9992,83.4011235135954,"PP","Fyke_Net",NA,NA,NA,-3.232,5.4575,6.34272262124082,3.232,0.509560356490527,30.6345497462815
"322","PP FN 023.jpg",79.5835,78.5238,57.0648,61.9925,77.9968414993838,"PP","Fyke_Net",NA,NA,NA,-1.05970000000001,4.9277,5.04035627510596,1.05970000000001,0.210243074529038,12.1365974088486
"323","PP FN 024.jpg",76.7753,75.3447,51.5544,59.1842,100.721058296118,"PP","Fyke_Net",NA,NA,NA,-1.4306,7.6298,7.762761390124,1.4306,0.184290090613895,10.6197459565607
"324","PP FN 025.jpg",80.8021,77.4641,52.4551,59.7671,100.211661000604,"PP","Fyke_Net",NA,NA,NA,-3.33799999999999,7.312,8.03788454756598,3.33799999999999,0.415283397048892,24.5371646111133
"325","PP FN 026.jpg",75.0797,72.1656,53.5678,60.2969,104.149125676791,"PP","Fyke_Net",NA,NA,NA,-2.9141,6.7291,7.33299158734006,2.9141,0.39739579205723,23.4154774873925
"326","PP FN 027.jpg",75.1857,73.7021,53.2499,60.6678,98.1149957054476,"PP","Fyke_Net",NA,NA,NA,-1.4836,7.4179,7.56480729232411,1.4836,0.196118677273561,11.3100810121971
"327","PP FN 028.jpg",82.0738,78.9477,57.9656,64.1648,93.0807443990968,"PP","Fyke_Net",NA,NA,NA,-3.12610000000001,6.1992,6.94280792259155,3.12610000000001,0.450264508950022,26.7606558353069
"328","PP FN 029.jpg",82.4447,79.4245,62.0454,66.7081,77.3866172478162,"PP","Fyke_Net",NA,NA,NA,-3.0202,4.6627,5.55539191506774,3.0202,0.543652013426523,32.9325949995731
"329","PP FN 030.jpg",79.5835,77.623,56.2171,62.0454,83.4658098884208,"PP","Fyke_Net",NA,NA,NA,-1.9605,5.8283,6.14919841442769,1.9605,0.318822042788558,18.5917019812562
"330","RB FN4 001.jpg",76.0105,72.2046,54.9441,63.6279,148.756875155033,"RB","Fyke_Net",NA,NA,NA,-3.80589999999999,8.6838,9.48120547451641,3.80589999999999,0.401415200865491,23.666679372313
"331","RB FN4 002.jpg",67.2194,64.2712,53.2288,62.3951,142.792595655552,"RB","Fyke_Net",NA,NA,NA,-2.9482,9.1663,9.62875583499758,2.9482,0.30618701424375,17.8295917803034
"332","RB FN4(2) 001.jpg",71.5077,67.5946,51.6743,61.323,151.591524660846,"RB","Fyke_Net",NA,NA,NA,-3.9131,9.6487,10.4120009268152,3.9131,0.375825936580755,22.0753699573697
"333","RB FN4(2) 002.jpg",70.7037,66.1473,50.8702,59.6613,143.018188711821,"RB","Fyke_Net",NA,NA,NA,-4.5564,8.7911,9.90172814058233,4.5564,0.460162098505366,27.3975679167259
"334","RB FN4(2) 003.jpg",78.5299,73.1695,50.8702,60.1437,157.882124601109,"RB","Fyke_Net",NA,NA,NA,-5.3604,9.27350000000001,10.7112879902466,5.3604,0.50044401801922,30.0293803460892
"335","RB FN4(2) 004.jpg",70.3284,68.8811,49.2085,58.482,148.645333192569,"RB","Fyke_Net",NA,NA,NA,-1.4473,9.2735,9.38575940134841,1.4473,0.154201694089034,8.87050007383348
"336","RB FN4(2) 005.jpg",78.9051,73.0623,56.0698,62.9847,133.37069043778,"RB","Fyke_Net",NA,NA,NA,-5.84280000000001,6.9149,9.05285335405363,5.84280000000001,0.645409769880317,40.1964055620502
"337","RB FN4(2) 006.jpg",72.4726,67.541,52.1567,60.2509,132.951457833639,"RB","Fyke_Net",NA,NA,NA,-4.9316,8.0942,9.47822516086213,4.9316,0.520308382244786,31.3529394414674
"338","RB FN4(2) 007.jpg",78.2618,74.5632,54.8369,63.8424,138.181262100619,"RB","Fyke_Net",NA,NA,NA,-3.6986,9.0055,9.73543384806245,3.6986,0.379911163459459,22.3281800277523
"339","RB FN4(2) 008.jpg",76.6001,69.3636,54.8905,61.6982,150.895591815699,"RB","Fyke_Net",NA,NA,NA,-7.23649999999999,6.8077,9.9353767689001,7.23649999999999,0.728356877481669,46.7488215903343
"340","RB FN4(2) 009.jpg",73.8127,69.846,51.6743,60.1437,150.535929639837,"RB","Fyke_Net",NA,NA,NA,-3.9667,8.4694,9.35229625546582,3.9667,0.424141824814598,25.0963558051162
"341","RB FN4(2) 010.jpg",73.4911,69.2564,50.6022,59.2324,142.709709111188,"RB","Fyke_Net",NA,NA,NA,-4.2347,8.63019999999999,9.6131699314014,4.2347,0.440510261466134,26.136442355105
"342","RB FN4(2) 011.jpg",70.6501,66.737,52.5855,61.4838,138.828364932567,"RB","Fyke_Net",NA,NA,NA,-3.9131,8.8983,9.7207044240631,3.9131,0.40255313085267,23.7378843447712
"343","RB FN4(2) 012.jpg",69.2564,63.1991,55.1585,62.5559,149.471691428745,"RB","Fyke_Net",NA,NA,NA,-6.0573,7.3974,9.56098373861184,6.0573,0.633543594006725,39.312049064738
"344","RB FN4(2) 013.jpg",75.3672,72.2046,57.8923,65.7185,126.597290046549,"RB","Fyke_Net",NA,NA,NA,-3.1626,7.82620000000001,8.44105711389279,3.1626,0.374668712381392,22.0038387237947
"345","RB FN5 001.jpg",76.2785,74.1343,51.6207,59.8221,130.114461960114,"RB","Fyke_Net",NA,NA,NA,-2.1442,8.2014,8.47706055186584,2.1442,0.252941451447819,14.6516406523576
"346","RB FN5 002.jpg",82.979,79.87,52.1567,60.4117,124.295817146355,"RB","Fyke_Net",NA,NA,NA,-3.10899999999999,8.255,8.82104903058588,3.10899999999999,0.352452411183741,20.6373891007107
"347","RB FN5 003.jpg",79.3875,73.6519,56.3378,63.9496,144.846490319131,"RB","Fyke_Net",NA,NA,NA,-5.73560000000001,7.6118,9.53082402523517,5.73560000000001,0.601794764525461,36.9985466177071
"348","RB FN5 004.jpg",82.443,77.1362,58.3212,66.7906,133.298105683952,"RB","Fyke_Net",NA,NA,NA,-5.3068,8.4694,9.99464169442807,5.3068,0.530964507007639,32.0706458686897
"349","RB FN5 005.jpg",70.9717,65.2361,56.0698,62.5559,134.667205350746,"RB","Fyke_Net",NA,NA,NA,-5.73560000000001,6.4861,8.65832550612415,5.73560000000001,0.662437557463408,41.4860407992653
"350","RB FN5 006.jpg",78.4227,73.6519,58.1067,66.0937,146.732835548694,"RB","Fyke_Net",NA,NA,NA,-4.77080000000001,7.987,9.30337044516664,4.77080000000001,0.512803400457796,30.8507439184292
"351","RB FN5 007.jpg",71.6149,67.541,51.8351,60.1437,129.192507059891,"RB","Fyke_Net",NA,NA,NA,-4.07390000000001,8.30860000000001,9.25362065193944,4.07390000000001,0.440249298435005,26.1197884373277
"352","RB FN5 008.jpg",67.1658,64.9144,54.7297,62.5023,122.242550498998,"RB","Fyke_Net",NA,NA,NA,-2.2514,7.7726,8.09210187281401,2.2514,0.278221905184331,16.1541110796944
"353","RB FN5 009.jpg",77.5114,72.419,55.4265,63.0919,136.915552402786,"RB","Fyke_Net",NA,NA,NA,-5.0924,7.66540000000001,9.20276561257539,5.0924,0.553355394930556,33.5975130185616
"354","RB FN5 010.jpg",81.6925,77.0289,55.909,63.6816,120.560167002082,"RB","Fyke_Net",NA,NA,NA,-4.6636,7.7726,9.06435191947003,4.6636,0.51449900019688,30.9639733406266
"355","RB FN5 011.jpg",73.3839,69.8996,53.9792,62.5559,132.459737932551,"RB","Fyke_Net",NA,NA,NA,-3.48429999999999,8.5767,9.2574364367248,3.48429999999999,0.376378495689969,22.1095379383189
"356","RB FN5 012.jpg",74.8848,73.1695,57.7851,67.2194,135.712443667115,"RB","Fyke_Net",NA,NA,NA,-1.7153,9.43429999999999,9.58896608503752,1.7153,0.178882685034889,10.3046861379149
"357","RB FN5 013.jpg",75.0456,71.1861,55.909,61.859,115.413693222252,"RB","Fyke_Net",NA,NA,NA,-3.8595,5.95,7.0921252280258,3.8595,0.544195128527693,32.9696786787636
"358","RB FN8 001.jpg",77.833,74.7776,54.9977,62.5023,133.874735576247,"RB","Fyke_Net",NA,NA,NA,-3.05539999999999,7.5046,8.10274585063606,3.05539999999999,0.377082048026984,22.1530547040493
"359","RB FN8 002.jpg",72.3654,69.7924,55.8018,64.5928,137.985662914558,"RB","Fyke_Net",NA,NA,NA,-2.57299999999999,8.791,9.15980403720516,2.57299999999999,0.280901205915434,16.3139988478157
"360","SQ FN 003.jpg",86.1351,84.1701,50.109,57.5872,114.52506621369,"SQ","Fyke_Net",7,23.85,"high",-1.96499999999999,7.4782,7.73205666301017,1.96499999999999,0.254136782183771,14.7224414711208
"361","SQ FN 004.jpg",83.9517,81.55,55.9496,63.919,117.066429627669,"SQ","Fyke_Net",7,23.85,"high",-2.40170000000001,7.9694,8.32343073798299,2.40170000000001,0.288546883563304,16.7709800466054
"362","SQ FN 005.jpg",72.1614,71.6155,51.3645,58.6789,111.668446097364,"SQ","Fyke_Net",7,23.85,"high",-0.545900000000003,7.3144,7.33474295186955,0.545900000000003,0.0744266027565232,4.26827698182366
"363","SQ FN 006.jpg",86.3535,81.8775,53.1658,59.0064,116.430521235671,"SQ","Fyke_Net",7,23.85,"high",-4.476,5.8406,7.35847704080131,4.476,0.608278041119305,37.4650980025103
"364","SQ FN 007.jpg",82.6417,80.3491,56.9867,64.0282,103.22,"SQ","Fyke_Net",7,23.85,"high",-2.29259999999999,7.0415,7.40531815724348,2.29259999999999,0.30958831900524,18.0344224415338
"365","SQ FN 008.jpg",87.336,85.8622,54.6942,62.8819,123.508231534663,"SQ","Fyke_Net",7,23.85,"high",-1.4738,8.1877,8.31928589062787,1.4738,0.177154628338992,10.2040686161397
"366","SQ FN 009.jpg",76.8011,75.2727,55.7313,63.264,111.462934077522,"SQ","Fyke_Net",7,23.85,"high",-1.5284,7.53270000000001,7.68619384676187,1.5284,0.198850046000844,11.4697209115602
"367","SQ FN 010.jpg",84.5522,82.5325,53.93,61.5173,113.723793703033,"SQ","Fyke_Net",7,23.85,"high",-2.0197,7.5873,7.85151637456103,2.0197,0.257236934070958,14.9061745325285
"368","SQ FN 011.jpg",82.6417,80.1308,48.6898,57.6418,128.768412911319,"SQ","Fyke_Net",7,23.85,"high",-2.51090000000001,8.95200000000001,9.29746862377067,2.51090000000001,0.270062755961384,15.6680012295641
"369","SQ FN 012.jpg",86.681,82.8054,55.1854,62.4452,116.98318774294,"SQ","Fyke_Net",7,23.85,"high",-3.87559999999999,7.2598,8.22951829696003,3.87559999999999,0.470938864238461,28.0952575161686
"370","SQ FN 013.jpg",82.205,77.5653,52.7837,59.8252,117.440981313722,"SQ","Fyke_Net",7,23.85,"high",-4.6397,7.0415,8.43264717274475,4.6397,0.550206821767194,33.3812029626289
"371","SQ FN 014.jpg",90.0653,84.2792,54.5304,62.1177,122.619634064044,"SQ","Fyke_Net",7,23.85,"high",-5.78609999999999,7.5873,9.54180666855077,5.78609999999999,0.606394596011952,37.3292628628023
"372","SQ FN 015.jpg",81.2225,79.9124,60.4802,68.0129,112.528748728936,"SQ","Fyke_Net",7,23.85,"high",-1.31009999999999,7.5327,7.64577865884175,1.31009999999999,0.171349454183448,9.86628844045404
"373","SQ FN 016.jpg",79.2574,79.1483,58.6789,65.1745,109.120461114724,"SQ","Fyke_Net",7,23.85,"high",-0.109099999999998,6.4956,6.49651615637181,0.109099999999998,0.0167936163589761,0.962248573526493
"374","SQ FN 017.jpg",80.622,77.7836,53.4933,61.7356,111.943876579382,"SQ","Fyke_Net",7,23.85,"high",-2.83839999999999,8.2423,8.71734041150166,2.83839999999999,0.325603895914746,19.0021658463982
"375","SQ FN 018.jpg",85.3164,82.205,59.8252,68.1221,111.414601033482,"SQ","Fyke_Net",7,23.85,"high",-3.1114,8.2969,8.86111502972397,3.1114,0.351129625285648,20.5564236123558
"376","SQ FN 019.jpg",87.2814,86.1351,58.0784,63.8099,89.7719443804689,"SQ","Fyke_Net",7,23.85,"high",-1.14630000000001,5.7315,5.84500606843141,1.14630000000001,0.196116135138186,11.3099324740203
"377","SQ FN 020.jpg",88.3731,85.4255,57.0959,64.5741,112.160549709869,"SQ","Fyke_Net",7,23.85,"high",-2.94759999999999,7.4782,8.03814785880429,2.94759999999999,0.366701390889625,21.5123267749341
"378","SQ FN 021.jpg",83.4605,81.8229,61.4081,67.9037,94.4381102104971,"SQ","Fyke_Net",7,23.85,"high",-1.63759999999999,6.4956,6.69884714857714,1.63759999999999,0.244459974034163,14.1499221282212
"379","SQ FN 022.jpg",81.4408,79.5303,57.2051,63.7553,102.948772316381,"SQ","Fyke_Net",7,23.85,"high",-1.9105,6.5502,6.82313200004221,1.9105,0.280003376746658,16.2604062431362
"380","SQ FN 023.jpg",84.1701,81.7683,54.4212,61.1352,111.628521680438,"SQ","Fyke_Net",7,23.85,"high",-2.40180000000001,6.714,7.13066891953343,2.40180000000001,0.336826744742086,19.6836596954597
"381","SQ FN 024.jpg",80.1308,78.1657,54.0937,60.7531,103.494165663771,"SQ","Fyke_Net",7,23.85,"high",-1.96509999999999,6.65940000000001,6.94328642430946,1.96509999999999,0.283021595237652,16.440626041527
"382","SQ FN1 001.jpg",69.6817,63.2587,41.8306,51.5461,176.660474278091,"SQ","Fyke_Net",7,23.85,"high",-6.42300000000001,9.71550000000001,11.6467106622428,6.42300000000001,0.55148618234525,33.4690311448556
"383","SQ FN1 002.jpg",74.0537,68.8181,48.6855,59.1026,180.155263223393,"SQ","Fyke_Net",7,23.85,"high",-5.23560000000001,10.4171,11.6587940958746,5.23560000000001,0.449068742182573,26.6839511004415
"384","SQ FN9 025.jpg",94.3957,92.6843,59.365,64.6597,83.0799818895021,"SQ","Fyke_Net",7,23.85,"high",-1.71140000000001,5.2947,5.56441713479498,1.71140000000001,0.307561413629186,17.9123312459397
"385","SQ FN9 026.jpg",80.0091,77.4954,59.6859,64.018,80.9755027218109,"SQ","Fyke_Net",7,23.85,"high",-2.5137,4.3321,5.00857046471346,2.5137,0.501879731494165,30.1244401527422
"386","SQ FN9 027.jpg",87.9779,85.8386,58.6163,63.9645,80.1758389764024,"SQ","Fyke_Net",7,23.85,"high",-2.13930000000001,5.3482,5.76019511214681,2.13930000000001,0.371393669545804,21.8015941946638
"387","SQ FN9 028.jpg",83.6993,80.7043,60.4347,64.9271,76.4415365272049,"SQ","Fyke_Net",7,23.85,"high",-2.99499999999999,4.4924,5.39922983026282,2.99499999999999,0.554708744423684,33.6906561651216
"388","TW Electro 001.jpg",79.6347,77.8698,52.5728,59.2046,105.85811151499,"TW","Electrofishing",NA,NA,NA,-1.7649,6.6318,6.86262655621009,1.7649,0.257175585112221,14.9025371209621
"389","TW Electro 002.jpg",86.8013,82.7367,51.7171,58.4023,109.142494738576,"TW","Electrofishing",NA,NA,NA,-4.0646,6.68519999999999,7.82386555354832,4.0646,0.519513017213927,31.2995913227813
"390","TW Electro 003.jpg",85.7851,83.5924,61.2369,66.2642,79.0123583916465,"TW","Electrofishing",NA,NA,NA,-2.1927,5.0273,5.48467670697189,2.1927,0.399786553911689,23.5648356122142
"391","TW Electro 004.jpg",82.8436,80.5974,58.1349,64.2319,97.9605630212995,"TW","Electrofishing",NA,NA,NA,-2.2462,6.09699999999999,6.49760136050219,2.2462,0.345696800307613,20.224336843825
"392","TW Electro 005.jpg",80.1695,77.7093,61.8787,66.6386,78.1375183154674,"TW","Electrofishing",NA,NA,NA,-2.4602,4.75989999999999,5.35809966779267,2.4602,0.459155326054901,27.3326156579538
"393","TW Electro 006.jpg",83.6458,80.4904,63.0553,68.5639,92.12104351846,"TW","Electrofishing",NA,NA,NA,-3.1554,5.5086,6.34832443405345,3.1554,0.497044540300102,29.8046602323415
"394","TW Electro 007.jpg",82.5762,80.223,55.0865,61.5043,96.8262359655171,"TW","Electrofishing",NA,NA,NA,-2.3532,6.4178,6.83562046049954,2.3532,0.344255508859547,20.1363558922985
"395","TW Electro 008.jpg",77.2815,74.9818,57.921,65.3015,112.238347764033,"TW","Electrofishing",NA,NA,NA,-2.29969999999999,7.3805,7.73048512966683,2.29969999999999,0.297484564218947,17.3065826902503
"396","TW Electro 009.jpg",91.4542,87.0687,54.3912,59.5255,86.6157824843717,"TW","Electrofishing",NA,NA,NA,-4.38549999999999,5.1343,6.75230677176326,4.38549999999999,0.649481747236254,40.5025392247328
"397","TW Electro 010.jpg",92.6843,91.6147,56.3165,61.1299,81.9494786563039,"TW","Electrofishing",NA,NA,NA,-1.06959999999999,4.8134,4.93080761336315,1.06959999999999,0.216921868357069,12.5283035645709
"398","TW Electro 011.jpg",87.3361,84.662,57.2792,62.0926,78.6237851012656,"TW","Electrofishing",NA,NA,NA,-2.6741,4.81339999999999,5.50632639515675,2.6741,0.485641389212248,29.0545030324555
"399","TW Electro 012.jpg",90.8659,87.4966,61.1299,67.9756,103.449682813675,"TW","Electrofishing",NA,NA,NA,-3.3693,6.8457,7.62992732468665,3.3693,0.441590051467282,26.2053767569113
"400","TW Electro 013.jpg",82.5227,80.9717,60.8625,66.4781,86.3166348075503,"TW","Electrofishing",NA,NA,NA,-1.551,5.6156,5.82585310147793,1.551,0.266227104079665,15.4398802737942
"401","TW Electro 014.jpg",79.2068,76.2653,59.6859,64.7667,86.4393186860008,"TW","Electrofishing",NA,NA,NA,-2.9415,5.0808,5.87085606108684,2.9415,0.501034256229996,30.0684494639049
"402","TW Electro 015.jpg",100.76,98.9952,57.5466,62.253,69.3169823215062,"TW","Electrofishing",NA,NA,NA,-1.76480000000001,4.7064,5.02640229189826,1.76480000000001,0.351105999383412,20.554977901311
"403","TW FN 001.jpg",69.5801,64.3923,40.9137,51.5032,156.141066119903,"TW","Fyke_Net",NA,NA,NA,-5.1878,10.5895,11.7919794390085,5.1878,0.43994310088758,26.1002508071813
"404","TW FN 002.jpg",69.9545,67.8152,55.033,63.5901,136.906028839821,"TW","Fyke_Net",NA,NA,NA,-2.13929999999999,8.5571,8.82046285066719,2.13929999999999,0.242538292629187,14.0364010137143
"405","TW FN 003.jpg",69.4731,65.8898,44.4435,55.7282,156.45291211176,"TW","Fyke_Net",NA,NA,NA,-3.58330000000001,11.2847,11.8399532507523,3.58330000000001,0.302644776048616,17.6165239638337
"406","TW FN 004.jpg",76.9606,75.677,61.2904,69.2057,115.952157476651,"TW","Fyke_Net",NA,NA,NA,-1.28359999999999,7.91529999999999,8.01870332722192,1.28359999999999,0.1600757563436,9.21129341610401
"407","TW FN 005.jpg",76.1049,71.452,49.8452,57.5466,135.205307844219,"TW","Fyke_Net",NA,NA,NA,-4.6529,7.7014,8.99783531578568,4.6529,0.517113265213581,31.1388134716902
"408","TW FN 006.jpg",71.1845,69.4731,47.3316,58.8302,167.271041556212,"TW","Fyke_Net",NA,NA,NA,-1.7114,11.4986,11.6252609398671,1.7114,0.147213899873078,8.46550232417501
"409","TW FN 007.jpg",68.7244,66.2642,48.1338,58.2419,152.266143357281,"TW","Fyke_Net",NA,NA,NA,-2.4602,10.1081,10.4031855529929,2.4602,0.236485256123517,13.6791897195131
"410","TW FN 008.jpg",68.5639,65.7294,54.7121,63.2692,137.581095563489,"TW","Fyke_Net",NA,NA,NA,-2.83450000000001,8.5571,9.01434138803274,2.83450000000001,0.314443382825841,18.327214601726
"411","TW FN 009.jpg",79.6882,78.0302,55.6213,61.6113,109.155212577,"TW","Fyke_Net",NA,NA,NA,-1.658,5.99,6.21522839483796,1.658,0.266764130723989,15.4718041244682
"412","TW FN 010.jpg",86.6943,84.3411,50.0592,56.584,106.878997277903,"TW","Fyke_Net",NA,NA,NA,-2.3532,6.52480000000001,6.93617800232953,2.3532,0.33926464966869,19.832078896088
"413","TW FN 011.jpg",74.4469,72.0937,54.0703,63.4831,152.222188793159,"TW","Fyke_Net",NA,NA,NA,-2.3532,9.4128,9.70249215820348,2.3532,0.242535625036333,14.0362434679265
"414","TW FN 012.jpg",94.8771,92.6843,64.7132,69.4196,81.69643358703,"TW","Fyke_Net",NA,NA,NA,-2.19280000000001,4.7064,5.19216455825507,2.19280000000001,0.422328679185188,24.9816942732809
"415","TW FN 013.jpg",67.4943,62.7879,43.8018,54.1238,163.961815199759,"TW","Fyke_Net",NA,NA,NA,-4.7064,10.322,11.3443327243166,4.7064,0.414867944582745,24.511000601208
"416","TW FN 014.jpg",70.0614,65.5155,49.4174,57.8675,136.195300807113,"TW","Fyke_Net",NA,NA,NA,-4.5459,8.4501,9.5952799240043,4.5459,0.473764187809427,28.2789168787136
"417","TW FN 015.jpg",96.0002,94.1283,73.3238,78.2442,80.2162524570302,"TW","Fyke_Net",NA,NA,NA,-1.87190000000001,4.9204,5.2644416389585,1.87190000000001,0.355574271380914,20.828644244889
