"fishID","imageFile","pecFinBaseWidth","pecFinLength","lakeID","DOC","stdLength","finLengthSS","finBaseSS","finRatioSS"
"LT_WholeShoreline_20180725_2200_BE_blgMorphologyDOC.20180626_3","LT shock 07-25 003.jpg",4.978612029,26.0903309174108,"Lost",4.02,84.2548261682973,34.2984606534073,6.77225261266763,5.06455718873383
"LT_WholeShoreline_20180725_2200_BE_blgMorphologyDOC.20180626_4","LT shock 07-25 004.jpg",2.20191629,22.2578272490825,"Lost",4.02,78.5519106294048,30.8770169717798,3.18199170564242,9.70367613373335
"LT_WholeShoreline_20180725_2200_BE_blgMorphologyDOC.20180626_5","LT shock 07-25 005.jpg",5.47789954,28.6121285850948,"Lost",4.02,95.0869940751626,34.2797441496287,6.71273452167906,5.10667359761075
"LT_WholeShoreline_20180725_2200_BE_blgMorphologyDOC.20180626_12","LT shock 07-25 012.jpg",4.19100871,25.5845153673076,"Lost",4.02,87.5992941280351,32.6436756690116,5.51252706461582,5.92172614961784
"LT_WholeShoreline_20180725_2200_BE_blgMorphologyDOC.20180626_14","LT shock 07-25 014.jpg",3.017376741,20.8731212237174,"Lost",4.02,76.6858198940326,29.4952922077525,4.45185272796482,6.62539711218983
"MC_FN7_20180629_1442_FN_blgMorphologyDOC.20180626_11","MC FN7  06-29 011.jpg",5.845034597,38.1779565555832,"McCullough",14.3,133.803280983166,35.1935158583604,5.3336452719473,6.5983982930892
"MC_FN7_20180629_1442_FN_blgMorphologyDOC.20180626_1","MC FN7 06-29 001.jpg",8.648047248,40.6287432236096,"McCullough",14.3,150.017599369307,34.3054749407504,7.1495128702572,4.79829543121254
"MC_FN7_20180629_1442_FN_blgMorphologyDOC.20180626_3","MC FN7 06-29 003.jpg",7.544849013,39.988425275947,"McCullough",14.3,142.443336448744,35.1342307042495,6.52274604850999,5.3864170769419
"MC_FN7_20180629_1442_FN_blgMorphologyDOC.20180626_5","MC FN7 06-29 005.jpg",8.028516608,36.8729173818671,"McCullough",14.3,137.126975237405,33.3564770481727,7.17256076346101,4.65056737031769
"MC_FN7_20180629_1442_FN_blgMorphologyDOC.20180626_6","MC FN7 06-29 006.jpg",6.932197737,35.3487714779453,"McCullough",14.3,122.940008549739,34.7731116030341,6.80534268975087,5.109678261376
"MC_FN7_20180629_1442_FN_blgMorphologyDOC.20180626_7","MC FN7 06-29 007.jpg",7.237784955,42.4165013438166,"McCullough",14.3,137.721308964045,38.2442538570279,6.44203893864836,5.93666915416877
"MC_FN7_20180629_1442_FN_blgMorphologyDOC.20180626_9","MC FN7 06-29 009.jpg",7.46782692,43.4930821910795,"McCullough",14.3,148.384002021276,37.0338808025394,6.23242637253683,5.94212888991823
"MC_FN7_20180629_1442_FN_blgMorphologyDOC.20180626_10","MC FN7 06-29 010.jpg",7.924571501,39.2539679804475,"McCullough",14.3,130.18602753464,36.954488020234,7.4043456313242,4.99091882797819
"MC_FN7_20180629_1442_FN_blgMorphologyDOC.20180626_14","MC FN7 06-29 014.jpg",6.867895735,37.3231098811447,"McCullough",14.3,132.993114414995,34.566216427694,6.29995509111638,5.48674013191556
"MC_FN8_20180629_1429_FN_blgMorphologyDOC.20180626_2","MC FN8 06-29 002.jpg",6.533489325,35.839089999608,"McCullough",14.3,122.445561452917,35.3646419321836,6.43628055270034,5.49457744152348
"MC_FN8_20180629_1429_FN_blgMorphologyDOC.20180626_3","MC FN8 06-29 003.jpg",6.338173154,35.3314071190209,"McCullough",14.3,121.848235974839,34.994757385789,6.27028229278512,5.58104974413283
"MC_FN8_20180629_1429_FN_blgMorphologyDOC.20180626_4","MC FN8 06-29 004.jpg",5.82619013,33.1674961570813,"McCullough",14.3,115.683012370875,34.1868343930378,6.02798224931408,5.67135618173525
"MC_FN8_20180629_1429_FN_blgMorphologyDOC.20180626_5","MC FN8 06-29 005.jpg",5.842798832,30.0595682026539,"McCullough",14.3,105.293553462546,33.3035140803563,6.55668539705191,5.07932164860779
"MC_FN8_20180629_1429_FN_blgMorphologyDOC.20180626_6","MC FN8 06-29 006.jpg",7.115502949,38.9474996112716,"McCullough",14.3,134.854549587769,35.6879298845269,6.44924460422457,5.53366046329667
"MC_FN8_20180629_1429_FN_blgMorphologyDOC.20180626_7","MC FN8 06-29 007.jpg",7.457614003,41.2339078314195,"McCullough",14.3,142.159925833548,36.2839355550068,6.45842204137192,5.61808059655688
"MC_FN8_20180629_1429_FN_blgMorphologyDOC.20180626_8","MC FN8 06-29 008.jpg",7.297113282,32.2978425553473,"McCullough",14.3,129.264742763756,30.5720076510867,6.86000238733144,4.45655933116654
"MC_FN8_20180629_1429_FN_blgMorphologyDOC.20180626_15","MC FN8 06-29 015.jpg",4.394675191,20.8975248871726,"McCullough",14.3,77.7304840130306,29.2247497248176,6.408638095428,4.5602122150831
"MS_WholeShoreline_20180726_0030_BE_blgMorphologyDOC.20180626_1","MK shock 07-26 001.jpg",5.798465835,36.6148010472541,"Muskellunge",NA,114.410414922288,38.0618061453974,6.05685441901093,6.284087995566
"MS_WholeShoreline_20180726_0030_BE_blgMorphologyDOC.20180626_5","MK shock 07-26 005.jpg",5.198467646,25.4831435305772,"Muskellunge",NA,85.7243792707769,33.0586684282716,6.96655609744824,4.74533872488022
"MS_WholeShoreline_20180726_0030_BE_blgMorphologyDOC.20180626_15","MK shock 07-26 015.jpg",6.543147851,32.3055190903969,"Muskellunge",NA,113.587547234237,33.7687550391416,6.87743799327697,4.91007771675326
"MS_WholeShoreline_20180731_2150_BE_blgMorphologyDOC.20180626_11","MK shock 07-31  011.jpg",4.049096276,23.1828113743782,"Muskellunge",NA,76.3345043322481,32.8746924713756,5.99778201596779,5.48114159265106
"MS_WholeShoreline_20180731_2150_BE_blgMorphologyDOC.20180626_1","MK shock 07-31 001.jpg",6.553041373,32.3926033712945,"Muskellunge",NA,115.633591188806,33.3990766830061,6.7825094230265,4.92429491798667
"MS_WholeShoreline_20180731_2150_BE_blgMorphologyDOC.20180626_3","MK shock 07-31 003.jpg",4.883778948,27.2689263692211,"Muskellunge",NA,86.8805541005581,35.013506154206,6.46958813930605,5.41201470638928
"MS_WholeShoreline_20180731_2150_BE_blgMorphologyDOC.20180626_5","MK shock 07-31 005.jpg",5.325719889,29.3811253188165,"Muskellunge",NA,96.1184849425437,34.9108194678726,6.46575227995011,5.39934379733799
"MS_WholeShoreline_20180731_2150_BE_blgMorphologyDOC.20180626_6","MK shock 07-31 006.jpg",5.322447808,35.0502445243967,"Muskellunge",NA,120.094455109052,35.1046582827739,5.33174303740398,6.58408667418945
"MS_WholeShoreline_20180731_2150_BE_blgMorphologyDOC.20180626_7","MK shock 07-31 007.jpg",4.704127127,26.5484528394782,"Muskellunge",NA,92.2310196284309,32.5604111321092,5.91829286146691,5.50165594948926
"MS_WholeShoreline_20180731_2150_BE_blgMorphologyDOC.20180626_9","MK shock 07-31 009.jpg",5.151126572,29.2084405910346,"Muskellunge",NA,94.1025651359728,35.2747599677325,6.36925868348687,5.53828345191677
"MS_WholeShoreline_20180731_2150_BE_blgMorphologyDOC.20180626_13","MK shock 07-31 013.jpg",5.183785642,34.9118121765399,"Muskellunge",NA,118.90480804547,35.2341571206807,5.23765403468662,6.72708752570154
"MS_WholeShoreline_20180731_2150_BE_blgMorphologyDOC.20180626_14","MK shock 07-31 014.jpg",2.685761216,24.6051007476092,"Muskellunge",NA,85.386956378126,32.0163547780203,3.6115085908148,8.86509168480116
"OB_FN4_20180608_1320_FN_blgMorphologyDOC.20180626_1","OB FN 06-07 001.jpg",5.507336703,35.1299750506601,"Oxbow",11.12,128.267198647706,33.4510780447497,5.21217443582938,6.41787385602471
"OB_FN4_20180608_1320_FN_blgMorphologyDOC.20180626_2","OB FN 06-07 002.jpg",5.891604879,33.2967637616631,"Oxbow",11.12,121.448688610293,33.0627277231591,5.84504494824898,5.65653951610138
"OB_FN4_20180608_1320_FN_blgMorphologyDOC.20180626_4","OB FN 06-07 004.jpg",8.164140652,41.1550499332706,"Oxbow",11.12,154.634203554873,33.9509470800866,6.57516403015885,5.16351332443738
"OB_FN7_20180608_1420_FN_blgMorphologyDOC.20180626_1","OB FN 06-07 005.jpg",5.022160744,26.1591442805379,"Oxbow",11.12,97.8715720998698,30.65430618538,6.00282557695043,5.10664616061575
"OB_FN7_20180608_1420_FN_blgMorphologyDOC.20180626_2","OB FN 06-07 006.jpg",5.928634451,32.7926193165474,"Oxbow",11.12,116.72459489949,33.5687417620244,6.08669900909475,5.51509803784712
"OB_FN7_20180608_1420_FN_blgMorphologyDOC.20180626_3","OB FN 06-07 007.jpg",6.626155825,36.4977372193127,"Oxbow",11.12,128.854715456828,34.6318102987354,6.24634269441631,5.54433401960051
"OB_FN7_20180608_1420_FN_blgMorphologyDOC.20180626_4","OB FN 06-07 008.jpg",8.706769773,33.7004760969337,"Oxbow",11.12,124.471379106564,32.838221775306,8.4565935697849,3.88315005378002
"OB_FN7_20180608_1420_FN_blgMorphologyDOC.20180626_7","OB FN 06-07 011.jpg",5.082502107,27.1565605158312,"Oxbow",11.12,102.871702217568,30.6293031335235,5.81921106932571,5.26348035302879
"OB_FN7_20180608_1420_FN_blgMorphologyDOC.20180626_8","OB FN 06-07 012.jpg",8.227443157,41.289435083687,"Oxbow",11.12,157.039204665905,33.6607912266521,6.53846113370976,5.14812132982029
"OB_FN7_20180608_1420_FN_blgMorphologyDOC.20180626_10","OB FN 06-07 014.jpg",5.165479845,34.689540061667,"Oxbow",11.12,119.478712054533,34.8807131673085,5.19751132582025,6.71104130048312
"OB_FN7_20180608_1420_FN_blgMorphologyDOC.20180626_11","OB FN 06-07 015.jpg",5.283643015,27.4566055165237,"Oxbow",11.12,95.795235691813,32.7085387850522,6.43334793310339,5.08421728859828
"OB_WholeShoreline_20180710_2310_BE_blgMorphologyDOC.20180626_1","OB shock 07-11 001.jpg",7.026811674,30.6075755728872,"Oxbow",11.12,116.667576216359,31.3437333580116,7.21719821076941,4.34292261936785
"OB_WholeShoreline_20180711_0045_BE_blgMorphologyDOC.20180626_2","OB shock 07-11 002.jpg",4.612503795,29.4685358423183,"Oxbow",11.12,103.723500285808,33.0272748879878,5.2436300190231,6.29855172240792
"OB_WholeShoreline_20180711_0045_BE_blgMorphologyDOC.20180626_3","OB shock 07-11 003.jpg",5.78944566,30.2516312791558,"Oxbow",11.12,111.697127502994,32.0317257482978,6.17402488489307,5.18814328505133
"OB_WholeShoreline_20180711_0045_BE_blgMorphologyDOC.20180626_5","OB shock 07-11 005.jpg",6.971821805,28.9228759712792,"Oxbow",11.12,128.043783999224,27.577490461031,6.60810766239511,4.17328104654934
"OB_WholeShoreline_20180711_0045_BE_blgMorphologyDOC.20180626_6","OB shock 07-11 006.jpg",6.348557629,30.059607391315,"Oxbow",11.12,111.670584818205,31.8342078397701,6.77166635157315,4.70108924258719
"OB_WholeShoreline_20180711_0135_BE_blgMorphologyDOC.20180626_8","OB shock 07-11 008.jpg",5.553307852,28.1120108626189,"Oxbow",11.12,100.855119471249,32.1923126765648,6.46784879382522,4.97728281887146
"OB_WholeShoreline_20180711_0135_BE_blgMorphologyDOC.20180626_10","OB shock 07-11 010.jpg",7.364543059,34.1617594681539,"Oxbow",11.12,126.749798916764,32.8275581719272,7.04180989968402,4.66180692742078
"OB_WholeShoreline_20180711_0135_BE_blgMorphologyDOC.20180626_12","OB shock 07-11 012.jpg",5.708576366,32.3080449563263,"Oxbow",11.12,116.041656570259,33.2219612256208,5.8905348927847,5.63988870795321
"OB_WholeShoreline_20180711_0135_BE_blgMorphologyDOC.20180626_14","OB shock 07-11 014.jpg",7.325408317,34.2922983834563,"Oxbow",11.12,131.022846269267,32.1251280601918,6.80676586626282,4.71958764138156
"PS_FN3_20180614_1445_FN_blgMorphologyDOC.20180626_1","PS FN 06-14 001.jpg",6.195444877,24.2679721410752,"Papoose",6.485,118.823229804151,24.5049437262579,6.26353562736798,3.91231808743702
"PS_FN3_20180614_1445_FN_blgMorphologyDOC.20180626_2","PS FN 06-14 002.jpg",6.294475062,27.7741921419868,"Papoose",6.485,101.364101793978,31.682834877187,7.29928845965503,4.34053744447912
"PS_FN3_20180614_1445_FN_blgMorphologyDOC.20180626_3","PS FN 06-14 003.jpg",5.474022295,25.7419342701748,"Papoose",6.485,102.314400144359,29.1550575692717,6.29693887231374,4.63003661945331
"PS_FN4_20180614_1520_FN_blgMorphologyDOC.20180626_2","PS FN 06-14 005.jpg",4.614391844,25.7021384145366,"Papoose",6.485,94.6844593339372,30.8937404476709,5.67531808460243,5.44352580545008
"PS_FN4_20180614_1520_FN_blgMorphologyDOC.20180626_4","PS FN 06-14 007.jpg",7.513613256,34.5837060519835,"Papoose",6.485,127.027680414349,33.1772231740258,7.17077955084815,4.62672474293281
"PS_FN4_20180614_1520_FN_blgMorphologyDOC.20180626_5","PS FN 06-14 008.jpg",5.825816357,25.9141929934158,"Papoose",6.485,106.984884138134,28.361830389261,6.44831842813657,4.39832968941283
"PS_FN4_20180614_1520_FN_blgMorphologyDOC.20180626_7","PS FN 06-14 010.jpg",5.637081393,28.1528841353777,"Papoose",6.485,106.081434728797,31.013140481839,6.28525783081636,4.93426702875782
"PS_FN4_20180614_1520_FN_blgMorphologyDOC.20180626_9","PS FN 06-14 012.jpg",4.397523449,30.729856180106,"Papoose",6.485,113.591210838911,32.1209295383536,4.6220647246091,6.94947636006332
"PS_FN4_20180614_1520_FN_blgMorphologyDOC.20180626_10","PS FN 06-14 013.jpg",5.620349089,28.2138912016758,"Papoose",6.485,122.847473986403,27.7704652853565,5.5210872939797,5.02989063687473
"PS_FN4_20180614_1520_FN_blgMorphologyDOC.20180626_11","PS FN 06-14 014.jpg",6.531489226,33.7618225959441,"Papoose",6.485,127.62020606585,32.2733059862489,6.20847886569695,5.1982630019996
"PS_FN4_20180614_1520_FN_blgMorphologyDOC.20180626_15","PS FN 06-14 018.jpg",5.359041947,28.7256572243352,"Papoose",6.485,109.20715087255,30.9467375309827,5.82733307131419,5.31061759337596
"PS_FN4_20180614_1520_FN_blgMorphologyDOC.20180626_16","PS FN 06-14 019.jpg",5.084215622,29.7387062358133,"Papoose",6.485,108.321635868233,32.2389078408468,5.56748070378914,5.7905737902074
"PS_FN4_20180614_1520_FN_blgMorphologyDOC.20180626_21","PS FN 06-14 024.jpg",5.077358089,27.022465421386,"Papoose",6.485,100.721058296118,30.976227526424,5.9203111391103,5.23219587595512
"PS_FN4_20180614_1520_FN_blgMorphologyDOC.20180626_24","PS FN 06-14 027.jpg",5.54595059,24.1397732021243,"Papoose",6.485,98.1149957054476,28.2340562147065,6.61469609676783,4.26838297658189
"RS_FN4_20180720_1323_FN_blgMorphologyDOC.20180626_2","RS FN4 002.jpg",6.602863776,37.9916526854255,"Red_Bass",NA,143.018188711821,33.2768402300835,5.68856130657954,5.84978141865054
"RS_FN4_20180720_1323_FN_blgMorphologyDOC.20180626_1","RS FN4 07-19 001.jpg",8.35528087,44.8081454609539,"Red_Bass",NA,151.591524660846,37.5326050093352,6.84552762246826,5.48279213513746
"RS_FN4_20180720_1323_FN_blgMorphologyDOC.20180626_7","RS FN4 07-19 007.jpg",7.130177572,41.6315350629784,"Red_Bass",NA,138.181262100619,37.440582557192,6.32802412081424,5.91663082225648
"RS_FN4_20180720_1323_FN_blgMorphologyDOC.20180626_8","RS FN4 07-19 008.jpg",6.82719014,38.7825443607043,"Red_Bass",NA,150.895591815699,32.6002960414106,5.61581528968919,5.80508694815261
"RS_FN4_20180720_1323_FN_blgMorphologyDOC.20180626_9","RS FN4 07-19 009.jpg",6.940674037,40.2147094512692,"Red_Bass",NA,150.535929639837,33.8661229779316,5.72093543720449,5.91968277734666
"RS_FN4_20180720_1323_FN_blgMorphologyDOC.20180626_10","RS FN4 07-19 010.jpg",6.716247347,38.9316947821438,"Red_Bass",NA,142.709709111188,34.1567717361563,5.79703914314467,5.89210645171313
"RS_FN4_20180720_1323_FN_blgMorphologyDOC.20180626_11","RS FN4 07-19 011.jpg",7.371636146,42.2282600248933,"Red_Bass",NA,138.828364932567,37.8413224507234,6.51598747814659,5.80745782241542
"RS_FN4_20180720_1323_FN_blgMorphologyDOC.20180626_12","RS FN4 07-19 012.jpg",6.987655264,42.9694064940395,"Red_Bass",NA,149.471691428745,36.3834909157794,5.79504087100202,6.27838383294929
"RS_FN4_20180720_1323_FN_blgMorphologyDOC.20180626_13","RS FN4 07-19 013.jpg",6.001917566,35.3091352726175,"Red_Bass",NA,126.597290046549,33.9614848832352,5.74486524073283,5.91162428710043
"RS_FN4_20180721_0940_FN_blgMorphologyDOC.20180626_2","RS FN4(2) 07-20 002.jpg",7.169087113,39.5734224994503,"Red_Bass",NA,142.792595655552,34.7043257542968,6.18480118904123,5.61122737716921
"RS_FN5_20180721_0930_FN_blgMorphologyDOC.20180626_2","RS FN5 07-21 002.jpg",5.757007309,35.911340754976,"Red_Bass",NA,124.295817146355,35.0304413728747,5.59840476240132,6.25721841481307
"RS_FN8_20180720_1312_FN_blgMorphologyDOC.20180626_1","RS FN8 07-20 001.jpg",6.536405039,41.8336267283868,"Red_Bass",NA,133.874735576247,38.5476197112587,5.96177881932376,6.46579165035698
"RS_FN8_20180720_1312_FN_blgMorphologyDOC.20180626_2","RS FN8 07-20 002.jpg",7.107924509,39.8373434080386,"Red_Bass",NA,137.985662914558,35.8659738056229,6.31599248343593,5.67859665756152
"SQ_FN3_20180613_1420_FN_blgMorphologyDOC.20180626_1","SQ FN3 06-13 001.jpg",9.66744527,43.9592577941211,"Squaw",21.57,176.660474278091,32.7415027003466,6.94044112512793,4.71749592137677
"SQ_FN3_20180613_1420_FN_blgMorphologyDOC.20180626_2","SQ FN3 06-13 002.jpg",9.359638457,43.8652447064872,"Squaw",21.57,180.155263223393,32.1840195105852,6.6067961005294,4.87135050346208
"SQ_FN9_20180620_1315_FN_blgMorphologyDOC.20180626_3","SQ FN9 06-20 003.jpg",5.211123766,28.1955987079544,"Squaw",21.57,114.52506621369,29.2873604344467,5.43863542160696,5.38505675855601
"SQ_FN9_20180620_1315_FN_blgMorphologyDOC.20180626_4","SQ FN9 06-20 004.jpg",5.61734555,30.3970782419956,"Squaw",21.57,117.066429627669,31.0467558665958,5.75257198239435,5.39702170813574
"SQ_FN9_20180620_1315_FN_blgMorphologyDOC.20180626_5","SQ FN9 06-20 005.jpg",6.235036145,31.6154252541382,"Squaw",21.57,111.668446097364,33.4823671297697,6.65068901215121,5.0344208049114
"SQ_FN9_20180620_1315_FN_blgMorphologyDOC.20180626_8","SQ FN9 06-20 008.jpg",6.347785815,32.4983916500494,"Squaw",21.57,123.508231534663,31.8562238200033,6.20687030044374,5.13241332233507
"SQ_FN9_20180620_1315_FN_blgMorphologyDOC.20180626_11","SQ FN9 06-20 011.jpg",6.995675286,35.0837557037441,"Squaw",21.57,128.768412911319,33.3072379065935,6.59849613241928,5.04770136076169
"SQ_FN9_20180620_1315_FN_blgMorphologyDOC.20180626_12","SQ FN9 06-20 012.jpg",6.135845163,33.3810238524824,"Squaw",21.57,116.98318774294,34.1130930232984,6.28741268406647,5.42561698069345
"SQ_FN9_20180620_1315_FN_blgMorphologyDOC.20180626_14","SQ FN9 06-20 014.jpg",7.090056414,30.4463148234725,"Squaw",21.57,122.619634064044,30.0105238179791,6.97600717882603,4.3019628633796
"SQ_FN9_20180620_1315_FN_blgMorphologyDOC.20180626_17","SQ FN9 06-20 017.jpg",6.216060303,30.6215238342248,"Squaw",21.57,111.943876579382,32.3685264614072,6.61636413307031,4.892192420248
"SQ_FN9_20180620_1315_FN_blgMorphologyDOC.20180626_20","SQ FN9 06-20 020.jpg",5.95355865,30.5980788143635,"Squaw",21.57,112.160549709869,32.2957856395278,6.32638958104715,5.10493152939566
"SQ_FN9_20180620_1315_FN_blgMorphologyDOC.20180626_21","SQ FN9 06-20 021.jpg",4.989534842,28.1479111100629,"Squaw",21.57,94.4381102104971,33.9012437554847,6.15052809537094,5.51192405429377
"SQ_FN9_20180620_1315_FN_blgMorphologyDOC.20180626_22","SQ FN9 06-20 022.jpg",4.905356705,25.9255775345507,"Squaw",21.57,102.948772316381,29.224104004967,5.61275896014924,5.20672706817788
"SQ_FN9_20180620_1315_FN_blgMorphologyDOC.20180626_24","SQ FN9 06-20 024.jpg",5.164847454,26.6112987704471,"Squaw",21.57,103.494165663771,29.8756892203936,5.88277951353868,5.07849888843147
"TO_FN1_20180605_1510_FN_blgMorphologyDOC.20180626_1","TO FN1 06-05 001.jpg",9.242071162,43.1823811507656,"Towanda",5.2925,156.141066119903,35.3592844239289,7.38125295962558,4.79041764553244
"TO_FN1_20180605_1510_FN_blgMorphologyDOC.20180626_3","TO FN1 06-05 003.jpg",9.002437933,44.2597345704874,"Towanda",5.2925,156.45291211176,36.1860137089175,7.17749610627201,5.04159294176371
"TO_FN1_20180605_1510_FN_blgMorphologyDOC.20180626_4","TO FN1 06-05 004.jpg",6.08729815,34.317988254704,"Towanda",5.2925,115.952157476651,35.3096610061981,6.28551300969872,5.6176259522038
"TO_FN1_20180605_1510_FN_blgMorphologyDOC.20180626_6","TO FN1 06-05 006.jpg",9.346076245,44.3567412970114,"Towanda",5.2925,167.271041556212,34.4515752382706,7.03360572032826,4.89813853777729
"TO_FN1_20180605_1510_FN_blgMorphologyDOC.20180626_7","TO FN1 06-05 007.jpg",8.027770681,45.0187845728869,"Towanda",5.2925,152.266143357281,37.5807695399692,6.55203577702749,5.73573936695119
"TO_FN1_20180605_1510_FN_blgMorphologyDOC.20180626_8","TO FN1 06-05 008.jpg",6.656076453,36.8731681531436,"Towanda",5.2925,137.581095563489,33.2721813706224,5.92949656886686,5.61129954022064
"TO_FN1_20180605_1510_FN_blgMorphologyDOC.20180626_10","TO FN1 06-05 010.jpg",5.182630294,28.2887110805706,"Towanda",5.2925,106.878997277903,30.984160842652,5.74131166418449,5.39670421237323
"TO_FN1_20180605_1510_FN_blgMorphologyDOC.20180626_12","TO FN1 06-05 012.jpg",3.92996902,21.294279466561,"Towanda",5.2925,81.69643358703,28.6638485374559,5.490013008808,5.22108936562964
"TO_FN1_20180605_1510_FN_blgMorphologyDOC.20180626_13","TO FN1 06-05 013.jpg",8.290393647,47.0596286433499,"Towanda",5.2925,163.961815199759,37.1156696716001,6.34767275393292,5.84713029647028
"TO_FN1_20180605_1510_FN_blgMorphologyDOC.20180626_14","TO FN1 06-05 014.jpg",7.059276107,34.5199092734903,"Towanda",5.2925,136.195300807113,31.3916655460987,6.34387712237776,4.94834072926254
"TO_WholeShoreline_20180718_2200_BE_blgMorphologyDOC.20180626_2","TO shock 07-18 002.jpg",5.601429058,27.9203910354064,"Towanda",5.2925,109.142494738576,30.0928807722271,6.09401521721364,4.93810397572102
"TO_WholeShoreline_20180718_2200_BE_blgMorphologyDOC.20180626_6","TO shock 07-18 006.jpg",4.534416957,24.7234199616477,"Towanda",5.2925,92.12104351846,30.3498700130602,5.71065756548368,5.31460163125533
"TO_WholeShoreline_20180718_2200_BE_blgMorphologyDOC.20180626_8","TO shock 07-18 008.jpg",6.039262347,33.4360055233875,"Towanda",5.2925,112.238347764033,35.2723989307405,6.41362050154962,5.49960804856137
"TO_WholeShoreline_20180718_2200_BE_blgMorphologyDOC.20180626_10","TO shock 07-18 010.jpg",3.281999128,22.633846651641,"Towanda",5.2925,81.9494786563039,30.3947975274407,4.57260176083367,6.6471560650187
"TO_WholeShoreline_20180718_2200_BE_blgMorphologyDOC.20180626_12","TO shock 07-18 012.jpg",4.34571868,28.7521885483523,"Towanda",5.2925,103.449682813675,32.2898511508796,4.95162605948019,6.52106010490408
"TO_WholeShoreline_20180718_2200_BE_blgMorphologyDOC.20180626_13","TO shock 07-18 013.jpg",4.67510551,22.0874871332164,"Towanda",5.2925,86.3166348075503,28.5025741772859,6.22806567783696,4.57647296153514
